user_id,y,x_001,x_002,x_003,x_004,x_005,x_006,x_019,x_020,x_021,x_027,x_033,x_034,x_035,x_036,x_037,x_038,x_041,x_042,x_044,x_045,x_048,x_049,x_052,x_054,x_055,x_056,x_074,x_075,x_077,x_078,x_088,x_089,x_121,x_122,x_124,x_125,x_131,x_132,x_134,x_137,x_142,x_143,x_144,x_149,x_154,x_155,x_157,x_159,x_162,x_188,x_189,x_190,x_196,x_197,x_198
A11761,0,0.0,37.0,0,0,0,0,0,5,2,1,3,6,1,0,0,0,1.0,1.0,1.0,10000.0,3.025,1.4375,499.62750000000005,287.297,1.0,1.0,1.0,1.0,1.0,10000.0,3.85,3.8,1.0,1.0,1.0,10000.0,1900.0,0.0,0.0,0.0,2.0,9900.0,2.0,2.0,1.0,3.0,3.0,2196.49,3.0,0.0,0.0,0.0,3.0,3.0,3.0
A11765,1,0.0,26.0,0,0,0,0,0,4,6,1,2,7,2,0,0,1,51.0,6.0,1.846431778,44329.32,2.0,2.0,271.0,0.712417048,50.0,6.0,45.0,6.0,1.768517908,43365.54,1.0,1.0,45.0,6.0,1.768517908,43365.54,3000.0,0.0,0.0,2.0,4.0,4000.46,6.0,1.0,1.0,0.0,0.0,711.61,1.0,3.0,3.0,5.0,15.0,14.0,25.0
A11768,0,1.0,32.0,1,0,0,1,0,1,4,1,3,2,3,0,0,0,62.0,6.0,2.093411738,2047370.15,3.025,1.4375,500.20200000000006,319.32550000000003,62.0,6.0,5.0,2.0,1.172981813,143102.8,3.85,3.8125,57.0,6.0,1.863035783,1904267.35,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,1.0,1.0,0.0,0.0,939.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A11771,0,0.0,44.0,0,0,0,0,0,3,2,1,2,4,0,1,0,0,9.0,4.0,1.774020199,10720.5,3.025,1.4375,499.63975,287.374,9.0,4.0,9.0,4.0,1.774020199,10720.5,3.85,3.8,9.0,4.0,1.774020199,10720.5,3000.0,2.0,3.0,2.0,4.0,32900.0,19.0,0.0,0.0,0.0,0.0,999.0139999999999,0.0,5.0,5.0,7.0,14.0,14.0,68.0
A11774,0,0.0,27.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,500.0168750000001,500.37325,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.8125,10.0,4.0,1.837645136,10644.2,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1655.8303750000002,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A11775,0,0.0,45.0,0,0,0,0,0,5,6,2,2,6,4,1,0,0,3.0,2.0,2.091738691,613.21,1.0,1.0,289.44,289.44,2.0,1.0,2.0,1.0,2.0,323.77,3.85,3.8,2.0,1.0,2.0,323.77,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1655.3203749999998,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A11778,0,0.0,28.0,0,0,0,0,0,4,2,1,2,2,3,1,0,0,21.0,6.0,1.860881861,12211.37,7.0,3.0,769.4,1.343647314,16.0,4.0,15.0,4.0,7.352941176,10965.8,3.85,3.8,15.0,4.0,7.352941176,10965.8,0.16,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,1243.489375,1.0,4.0,4.0,4.0,10.0,10.0,17.0
A11781,1,0.0,39.0,0,0,0,0,0,6,5,1,3,5,6,0,0,0,23.0,6.0,1.785456955,20779.54,3.025,1.4375,500.08925,500.25100000000003,23.0,6.0,23.0,6.0,1.785456955,20779.54,2.0,1.0,23.0,6.0,1.785456955,20779.54,16.0,1.0,1.0,1.0,3.0,6423.0,6.0,3.0,3.0,1.0,1.0,2951.48,6.0,2.0,2.0,2.0,12.0,12.0,15.0
A11785,0,1.0,42.0,0,0,0,1,0,6,8,2,3,7,7,0,0,0,16.0,6.0,1.34926535,115825.83,7.0,5.0,1074.6,1.821638485,13.0,4.0,13.0,4.0,1.459129262,115456.0,3.85,3.825,10.0,4.0,1.837645136,10644.2,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,0.0,0.0,0.0,0.0,1022.8494999999999,1.0,0.0,0.0,0.0,1.0,1.0,1.0
A11787,0,0.0,35.0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,1.0,1.0,1.0,100.0,3.025,1.4375,499.98949999999996,412.659,1.0,1.0,1.0,1.0,1.0,100.0,3.0,2.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,0.0,0.0,0.0,0.0,1022.741375,0.0,1.0,1.0,1.0,4.0,3.0,20.0
A11791,1,0.0,39.0,0,0,0,0,0,2,7,1,2,4,5,0,0,0,67.0,6.0,1.201672989,107155.99,3.025,1.4375,500.13925,469.0885,67.0,6.0,67.0,6.0,1.201672989,107155.99,4.0,4.0,67.0,6.0,1.201672989,107155.99,4500.0,0.0,0.0,1.0,3.0,9000.15,4.0,1.0,1.0,0.0,0.0,1245.0,2.0,2.0,2.0,2.0,4.0,4.0,10.0
A11794,1,1.0,31.0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,6.0,4.0,2.553842364,4729.7,3.025,1.4375,500.0370000000001,500.37375000000003,6.0,4.0,6.0,4.0,2.553842364,4729.7,3.85,3.8125,6.0,4.0,2.553842364,4729.7,0.06,1.0,1.0,2.0,3.0,2000.2,4.0,0.0,0.0,0.0,0.0,1022.7892500000002,0.0,5.0,2.0,20.0,6.0,4.0,26.0
A11795,0,0.0,38.0,0,0,1,0,0,1,3,1,2,3,1,0,0,0,9.0,4.0,1.18236265,5161.23,1.0,1.0,37.0,37.0,8.0,3.0,8.0,3.0,1.274900805,5124.23,3.85,3.8,8.0,3.0,1.274900805,5124.23,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1661.286625,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A11796,1,0.0,27.0,0,0,0,0,0,5,2,1,2,6,0,1,0,0,15.0,5.0,2.106425665,10167.3,1.0,1.0,40.3,40.3,14.0,4.0,14.0,4.0,3.465346535,10127.0,3.0,3.0,14.0,4.0,3.465346535,10127.0,0.03,1.0,1.0,2.0,3.0,2010.03,3.0,0.0,0.0,0.0,0.0,1009.9081249999999,0.0,10.0,10.0,15.0,17.0,17.0,23.0
A11797,0,0.0,38.0,1,0,0,0,0,2,1,1,1,3,0,0,0,0,24.0,6.0,1.990049751,8907.8,23.0,6.0,5083.2,1.529549068,6.0,4.0,6.0,4.0,2.553842364,6986.0,10.0,4.0,6.0,4.0,2.553842364,6986.0,1940.0,0.0,0.0,1.0,3.0,3880.35,4.0,1.0,0.0,30.0,30.0,1264.2555000000004,1.0,1.0,1.0,4.0,6.0,6.0,18.0
A11798,0,0.0,26.0,0,1,0,0,0,3,1,1,2,2,2,0,0,0,7.0,5.0,2.510208671,5854.75,1.0,1.0,100.0,100.0,7.0,5.0,7.0,5.0,2.510208671,5854.75,3.85,3.8,7.0,5.0,2.510208671,5854.75,1000.0,1.0,1.0,2.0,2.0,5950.0,3.0,3.0,3.0,17.0,16.0,3276.85,3.0,5.0,5.0,5.0,10.0,10.0,10.0
A11799,0,1.0,32.0,0,0,0,0,0,2,3,1,2,3,2,0,0,0,12.0,6.0,1.809225961,18240.34,5.0,2.0,524.3,1.65285816,12.0,6.0,9.0,6.0,2.689509291,18240.34,2.0,1.0,9.0,6.0,2.689509291,18240.34,5600.0,0.0,0.0,2.0,4.0,11600.31,5.0,0.0,0.0,0.0,0.0,991.2282499999999,0.0,2.0,2.0,2.0,13.0,13.0,20.0
A11801,1,0.0,22.0,0,0,0,0,0,2,1,1,2,3,0,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,499.92962500000004,500.26275000000004,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.8125,10.0,4.0,1.837645136,10644.2,0.1,1.0,1.0,2.0,3.0,4000.2,4.0,2.0,1.0,15.0,15.0,188.0,2.0,6.0,6.0,9.0,9.0,9.0,15.0
A11802,0,0.0,34.0,0,0,0,0,0,5,2,2,1,7,0,0,0,0,71.0,3.0,2.501330483,38603.87,3.025,1.4375,500.0293750000001,500.13575000000003,71.0,3.0,71.0,3.0,2.501330483,38603.87,3.85,3.8125,71.0,3.0,2.501330483,38603.87,920.0,1.0,1.0,1.0,1.0,5520.0,2.0,0.0,0.0,0.0,0.0,1065.8316250000003,0.0,0.0,0.0,0.0,3.0,3.0,3.0
A11803,0,1.0,25.0,0,0,0,0,0,2,3,1,2,4,1,0,0,0,20.0,4.0,1.576154592,23894.58,3.025,1.4375,499.829875,312.384,20.0,4.0,20.0,4.0,1.576154592,23894.58,3.85,3.8,20.0,4.0,1.576154592,23894.58,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,1.0,2.0,0.0,0.0,277.52,1.0,0.0,0.0,0.0,1.0,1.0,1.0
A11805,0,0.0,33.0,0,0,0,0,0,2,3,1,2,3,2,0,0,0,13.0,6.0,2.181518268,12358.71,3.0,1.0,126.84,126.84,12.0,6.0,10.0,6.0,2.016543934,12044.71,1.0,1.0,10.0,6.0,2.016543934,12044.71,1000.0,1.0,1.0,3.0,4.0,14000.18,6.0,0.0,0.0,0.0,0.0,1022.6647500000001,0.0,1.0,1.0,2.0,8.0,8.0,15.0
A11808,0,0.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,500.0168750000001,500.37325,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.8125,10.0,4.0,1.837645136,10644.2,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1651.6384999999998,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A11809,0,0.0,26.0,0,0,0,0,0,3,1,1,2,2,2,0,0,0,2.0,1.0,2.0,3288.57,3.025,1.4375,499.88975,318.66075,2.0,1.0,2.0,1.0,2.0,3288.57,1.0,1.0,2.0,1.0,2.0,3288.57,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,0.0,0.0,0.0,0.0,1263.0656250000004,0.0,0.0,0.0,0.0,2.0,2.0,2.0
A11810,0,1.0,29.0,0,0,0,0,0,3,5,1,2,5,3,0,0,0,27.0,6.0,1.55656987,29476.0,3.025,1.4375,500.20200000000006,437.68625000000003,26.0,6.0,26.0,6.0,1.539504833,29098.0,1.0,1.0,26.0,6.0,1.539504833,29098.0,0.01,0.0,0.0,0.0,2.0,1100.01,2.0,1.0,0.0,3.0,3.0,997.5794999999998,3.0,0.0,0.0,0.0,13.0,12.0,16.0
A11811,0,0.0,28.0,0,0,0,0,0,2,2,3,2,2,2,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,499.92650000000003,412.56075,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.825,10.0,4.0,1.837645136,10644.2,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,0.0,0.0,0.0,0.0,989.9809999999995,0.0,0.0,0.0,0.0,2.0,2.0,2.0
A11812,0,0.0,37.0,0,0,0,0,0,8,2,1,0,8,0,1,0,1,10.0,4.0,1.837645136,9802.0,3.025,1.4375,499.88975,406.47375,9.0,4.0,9.0,4.0,1.8373357,10278.16,2.0,2.0,10.0,4.0,1.837645136,10644.2,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,0.0,0.0,0.0,0.0,1022.9186249999999,1.0,0.0,0.0,0.0,1.0,0.0,1.0
A11813,0,0.0,35.0,0,0,0,0,0,8,4,1,2,9,3,0,0,0,4.0,2.0,200.0,3095.94,3.025,1.4375,499.97725,437.51300000000003,4.0,2.0,4.0,2.0,200.0,3095.94,3.85,3.8125,4.0,2.0,200.0,3095.94,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1652.1879999999996,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A11816,0,0.0,39.0,0,0,1,0,0,3,7,3,3,4,6,0,0,0,46.0,6.0,1.218430055,65103.75,1.0,1.0,261.9,261.9,46.0,6.0,46.0,6.0,1.218430055,65103.75,3.85,3.85,46.0,6.0,1.218430055,65103.75,2000.0,1.0,2.0,3.0,3.0,12740.0,12.0,2.0,3.0,0.0,0.0,1230.67,3.0,1.0,1.0,1.0,9.0,8.0,13.0
A11822,0,0.0,30.0,0,1,0,0,0,1,3,0,1,3,0,1,0,0,5.0,4.0,2.450980392,2361.01,3.0,3.0,235.09,0.926632239,4.0,3.0,3.0,2.0,2.091738691,2168.12,3.85,3.8125,3.0,2.0,2.091738691,2168.12,2500.0,0.0,0.0,1.0,1.0,2500.0,1.0,1.0,1.0,0.0,0.0,883.33,1.0,1.0,1.0,1.0,8.0,8.0,11.0
A11824,1,0.0,33.0,0,0,0,0,0,8,3,1,2,3,7,1,0,0,31.0,6.0,1.527944692,33533.0,31.0,6.0,33533.0,0.650136903,1.0,1.0,1.0,1.0,1.0,20000.0,5.0,2.0,1.0,1.0,1.0,20000.0,0.16,1.0,1.0,2.0,3.0,13080.26,4.0,1.0,1.0,0.0,0.0,641.4,2.0,0.0,0.0,0.0,3.0,3.0,3.0
A11826,0,0.0,31.0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,499.81712500000003,287.32125,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.8,10.0,4.0,1.837645136,10644.2,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1652.7655,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A11827,0,0.0,35.0,0,0,0,0,0,4,4,1,3,4,4,0,0,0,1.0,1.0,1.0,200.0,3.025,1.4375,499.71475,293.5015,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.8,10.0,4.0,1.837645136,10644.2,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,0.0,0.0,0.0,0.0,1022.6781250000001,0.0,5.0,5.0,7.0,5.0,5.0,7.0
A11828,1,0.0,33.0,0,0,0,0,0,6,8,2,3,8,6,0,0,0,50.0,6.0,1.337988956,57521.9,1.0,1.0,776.0,776.0,50.0,6.0,50.0,6.0,1.337988956,57521.9,3.85,3.825,50.0,6.0,1.337988956,57521.9,11.0,4.0,5.0,6.0,10.0,48076.47,23.0,3.0,2.0,94.0,94.0,6090.0,5.0,4.0,4.0,5.0,13.0,13.0,22.0
A11829,0,0.0,43.0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,41.0,3.0,1.469285497,157576.32,3.025,1.4375,499.93975,375.06125000000003,41.0,3.0,41.0,3.0,1.469285497,157576.32,3.85,3.8,41.0,3.0,1.469285497,157576.32,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1655.0428749999999,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A11830,0,0.0,47.0,1,1,0,0,0,3,6,2,3,5,4,0,0,0,23.0,6.0,1.537467643,132808.21,6.0,6.0,12207.3,0.646080272,23.0,6.0,22.0,5.0,1.902971886,124808.21,8.0,4.0,22.0,5.0,1.902971886,124808.21,2000.0,1.0,1.0,1.0,2.0,5800.1,4.0,1.0,1.0,0.0,0.0,2058.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0
A11833,0,0.0,31.0,0,0,0,0,0,2,1,1,2,1,2,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,499.91425,412.56075,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.8,10.0,4.0,1.837645136,10644.2,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1648.2069999999999,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A11834,0,0.0,31.0,0,1,0,0,0,2,2,1,1,3,1,0,0,0,37.0,5.0,1.016991894,63690.0,5.0,3.0,3144.0,0.91256902,34.0,4.0,34.0,4.0,1.188573735,63340.0,3.85,3.8,34.0,4.0,1.188573735,63340.0,1000.0,1.0,1.0,3.0,4.0,8850.0,7.0,3.0,3.0,2.0,2.0,662.3,5.0,3.0,3.0,3.0,5.0,5.0,7.0
A11835,0,0.0,25.0,0,0,0,0,0,2,2,1,0,4,0,0,0,0,12.0,6.0,3.113055924,10654.24,3.025,1.4375,500.16687500000006,500.36075,11.0,6.0,11.0,6.0,2.403512143,9324.24,3.85,3.825,11.0,6.0,2.403512143,9324.24,0.16,0.0,0.0,0.0,2.0,4000.16,2.0,0.0,0.0,0.0,0.0,1262.626,2.0,0.0,0.0,0.0,10.0,10.0,12.0
A11838,0,0.0,38.0,0,0,0,0,0,4,1,1,2,2,2,1,0,0,1.0,1.0,1.0,48.3,1.0,1.0,48.3,48.3,9.0,4.0,9.0,4.0,1.8373357,10278.16,1.0,1.0,10.0,4.0,1.837645136,10644.2,0.11,0.0,0.0,3.0,3.0,3000.21,3.0,0.0,0.0,0.0,0.0,1022.3923750000004,0.0,3.0,3.0,3.0,10.0,9.0,17.0
A11839,0,1.0,29.0,0,0,0,0,0,4,8,1,2,5,7,0,0,0,19.0,5.0,2.112455593,24936.0,3.025,1.4375,499.88925,298.963,19.0,5.0,19.0,5.0,2.112455593,24936.0,3.85,3.8,19.0,5.0,2.112455593,24936.0,9000.0,0.0,0.0,2.0,4.0,36950.0,11.0,4.0,8.0,0.0,0.0,14338.07,4.0,1.0,1.0,1.0,13.0,13.0,15.0
A11840,1,0.0,22.0,0,0,0,0,0,4,3,1,3,3,3,1,0,0,35.0,4.0,2.25969145,34966.8,3.025,1.4375,500.08900000000006,437.65025,35.0,4.0,35.0,4.0,2.25969145,34966.8,17.0,4.0,35.0,4.0,2.25969145,34966.8,45.0,2.0,3.0,3.0,7.0,7700.34,14.0,1.0,1.0,3.0,3.0,238.83,2.0,2.0,2.0,5.0,11.0,9.0,40.0
A11841,0,0.0,36.0,0,0,0,0,0,4,4,1,1,3,4,1,0,0,11.0,4.0,1.327506585,17013.74,3.025,1.4375,499.81475,287.23225,11.0,4.0,11.0,4.0,1.327506585,17013.74,3.85,3.8125,11.0,4.0,1.327506585,17013.74,4000.0,1.0,1.0,2.0,4.0,12000.0,4.0,1.0,1.0,0.0,0.0,3150.0,1.0,3.0,3.0,3.0,5.0,5.0,5.0
A11842,1,0.0,26.0,0,0,0,0,0,4,3,0,3,5,1,1,0,0,43.0,6.0,2.197931863,54986.34,3.025,1.4375,500.18850000000003,500.65025,42.0,6.0,42.0,6.0,1.982237244,54893.34,3.85,3.8125,42.0,6.0,1.982237244,54893.34,30.0,1.0,1.0,3.0,4.0,15552.0,10.0,2.0,3.0,2.0,2.0,3188.66,3.0,1.0,1.0,1.0,8.0,8.0,11.0
A11843,0,0.0,24.0,0,0,0,0,0,2,2,1,1,1,3,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,500.03900000000004,437.60875,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.0,1.0,10.0,4.0,1.837645136,10644.2,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,1.0,0.0,7.0,7.0,1023.207375,3.0,0.0,0.0,0.0,1.0,1.0,2.0
A11845,0,0.0,44.0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,499.780375,287.29675000000003,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.8,10.0,4.0,1.837645136,10644.2,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1652.7655,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A11846,0,1.0,39.0,0,0,0,0,0,4,6,1,3,4,6,0,0,0,19.0,5.0,1.520012209,30782.44,3.0,2.0,10532.88,0.78670925,19.0,5.0,19.0,5.0,1.520012209,24489.4,3.85,3.8,19.0,5.0,1.520012209,24489.4,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,0.0,0.0,0.0,0.0,1023.2248749999999,0.0,0.0,0.0,0.0,1.0,1.0,1.0
A11849,1,1.0,25.0,0,0,0,0,0,2,2,0,1,2,2,0,0,0,3.0,3.0,100.0,3618.4,3.025,1.4375,500.15250000000003,500.3860000000001,3.0,3.0,3.0,3.0,100.0,3618.4,4.0,1.0,3.0,3.0,100.0,3618.4,3000.0,0.0,0.0,1.0,1.0,6000.0,2.0,1.0,1.0,1.0,1.0,2300.0,1.0,4.0,3.0,4.0,10.0,9.0,11.0
A11850,0,0.0,26.0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,499.8293750000001,312.32125,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.8,10.0,4.0,1.837645136,10644.2,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1661.934,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A11851,0,1.0,20.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,500.11712500000004,500.48600000000005,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.825,10.0,4.0,1.837645136,10644.2,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1656.962,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A11852,0,0.0,21.0,0,0,0,0,0,2,1,1,1,1,2,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,500.03900000000004,437.60875,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.8,10.0,4.0,1.837645136,10644.2,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1660.0502500000002,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A11853,0,1.0,33.0,0,0,0,0,0,2,3,1,3,4,1,0,0,0,3.0,2.0,2.091738691,3720.0,3.025,1.4375,499.76812500000005,287.37375000000003,3.0,2.0,3.0,2.0,2.091738691,3720.0,3.85,3.8,3.0,2.0,2.091738691,3720.0,4000.0,1.0,1.0,1.0,2.0,8500.0,3.0,2.0,7.0,7.0,7.0,911.64,3.0,0.0,0.0,0.0,4.0,4.0,4.0
A11854,0,0.0,36.0,0,0,0,0,0,4,1,1,1,3,1,1,0,0,3.0,3.0,100.0,250.0,3.025,1.4375,499.64,287.324,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.8,10.0,4.0,1.837645136,10644.2,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,0.0,0.0,0.0,0.0,1022.891625,0.0,0.0,0.0,0.0,1.0,1.0,1.0
A11857,0,0.0,27.0,0,0,0,0,0,1,6,0,3,2,5,0,0,0,4.0,3.0,2.270082101,2431.6,3.025,1.4375,500.03900000000004,500.42525000000006,4.0,3.0,4.0,3.0,2.270082101,2431.6,3.85,3.8125,4.0,3.0,2.270082101,2431.6,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,0.0,0.0,0.0,0.0,989.6979999999998,0.0,0.0,0.0,0.0,1.0,1.0,1.0
A11862,0,1.0,31.0,0,0,0,0,0,2,3,1,3,4,1,0,0,0,10.0,6.0,1.364934134,11730.0,1.0,1.0,260.0,260.0,10.0,6.0,10.0,6.0,1.364934134,11730.0,3.85,3.8,10.0,6.0,1.364934134,11730.0,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,2.0,3.0,2.0,2.0,4625.33,2.0,1.0,1.0,1.0,8.0,8.0,9.0
A11863,0,0.0,34.0,0,0,0,0,0,2,1,1,3,2,1,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,499.81712500000003,287.32125,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.8,10.0,4.0,1.837645136,10644.2,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1651.5369999999998,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A11864,0,1.0,35.0,0,0,0,0,0,2,2,1,2,4,0,0,0,0,30.0,2.0,2.11832458,4397.0,3.025,1.4375,499.7803750000001,287.37575000000004,30.0,2.0,30.0,2.0,2.11832458,4397.0,3.85,3.8,30.0,2.0,2.11832458,4397.0,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1646.2937499999996,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A11866,0,0.0,23.0,0,0,0,0,0,4,2,2,2,5,1,0,0,0,8.0,4.0,1.404283777,7605.0,3.025,1.4375,499.9418750000001,437.62325,8.0,4.0,8.0,4.0,1.404283777,7605.0,3.85,3.8,8.0,4.0,1.404283777,7605.0,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,0.0,0.0,0.0,0.0,1257.4308750000005,2.0,5.0,5.0,5.0,16.0,16.0,57.0
A11867,0,0.0,25.0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,10.0,4.0,1.837645136,9802.0,3.025,1.4375,499.67650000000003,312.25875,9.0,4.0,9.0,4.0,1.8373357,10278.16,1.0,1.0,10.0,4.0,1.837645136,10644.2,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,0.0,0.0,0.0,0.0,1023.47775,0.0,1.0,1.0,2.0,2.0,2.0,3.0
A11868,0,0.0,26.0,0,0,0,0,0,7,3,1,3,6,3,1,0,0,48.0,6.0,1.083183692,76085.87,2.0,2.0,530.1,1.301970492,48.0,6.0,47.0,6.0,1.113299548,75800.87,1.0,1.0,47.0,6.0,1.113299548,75800.87,3000.0,1.0,4.0,3.0,7.0,87214.26,39.0,2.0,2.0,0.0,0.0,4135.0,3.0,4.0,4.0,5.0,15.0,14.0,19.0
A11869,0,0.0,23.0,0,0,0,0,0,5,0,1,0,5,0,0,0,0,1.0,1.0,1.0,118.0,3.025,1.4375,499.67674999999997,287.384,9.0,4.0,9.0,4.0,1.8373357,10278.16,3.85,3.825,10.0,4.0,1.837645136,10644.2,0.0,0.0,0.0,0.0,0.0,7700.01,0.0,0.0,0.0,0.0,0.0,1022.8971250000001,0.0,0.0,0.0,0.0,2.0,2.0,3.0
A11870,0,1.0,46.0,0,0,0,0,0,11,7,2,3,5,13,0,0,0,57.0,6.0,1.175967128,75435.55,9.0,6.0,242.42,1.05812332,57.0,6.0,56.0,5.0,1.447668557,75393.3,14.0,3.0,56.0,5.0,1.447668557,75393.3,17300.0,1.0,1.0,2.0,3.0,35300.0,6.0,2.0,5.0,3.0,3.0,3917.07,4.0,5.0,4.0,11.0,15.0,14.0,22.0
A11872,0,1.0,26.0,0,0,0,0,0,3,4,1,2,7,0,0,0,0,17.0,3.0,1.608987044,9871.77,3.025,1.4375,499.7803750000001,312.31125000000003,17.0,3.0,17.0,3.0,1.608987044,9871.77,3.85,3.825,17.0,3.0,1.608987044,9871.77,2600.0,0.0,0.0,1.0,1.0,2600.0,1.0,0.0,0.0,0.0,0.0,991.5292499999999,1.0,0.0,0.0,0.0,9.0,8.0,12.0
A11876,0,0.0,29.0,0,0,0,0,0,4,4,1,1,4,4,0,0,0,1.0,1.0,1.0,533.6,3.025,1.4375,499.81475,287.3215,1.0,1.0,1.0,1.0,1.0,533.6,3.85,3.8,1.0,1.0,1.0,533.6,600.0,0.0,0.0,1.0,1.0,7700.01,2.0,1.0,0.0,0.0,0.0,1651.8089999999997,1.0,0.0,0.0,0.0,4.0,4.0,6.0
A11878,0,0.0,29.0,0,0,0,0,0,3,5,3,3,2,6,0,0,0,12.0,6.0,3.113055924,8197.0,12.0,6.0,7070.0,1.003860123,4.0,3.0,2.0,2.0,100.0,1980.0,2.0,1.0,2.0,2.0,100.0,1980.0,910.0,0.0,0.0,0.0,1.0,7820.0,4.0,1.0,2.0,0.0,0.0,1216.0,2.0,3.0,3.0,3.0,6.0,6.0,8.0
